imdbid|rating|votes
2379713|5|20844
2379713|6|52582
2379713|7|85277
2379713|8|53657
2379713|9|18675
2379713|10|16141
2381249|1|1300
2381249|2|616
2381249|3|1096
2381249|4|2443
2381249|5|7082
2381249|6|23748
2381249|7|66589
2381249|8|72192
2381249|9|28508
2381249|10|19201
2848292|1|2180
2848292|2|1146
2848292|3|1941
2848292|4|4182
2848292|5|9801
2848292|6|20767
2848292|7|24106
2848292|8|13884
2848292|9|6267
2848292|10|9288
1663202|1|3359
1663202|2|1537
1663202|3|2330
1663202|4|3709
1663202|5|8526
1663202|6|22089
1663202|7|60970
1663202|8|109610
1663202|9|92695
1663202|10|65519
0478970|1|2580
0478970|2|1265
0478970|3|1931
0478970|4|3685
0478970|5|10721
0478970|6|33391
0478970|7|85216
0478970|8|91945
0478970|9|36482
0478970|10|27651
2224026|1|1057
2224026|2|694
2224026|3|1239
2224026|4|2510
2224026|5|6103
2224026|6|13221
2224026|7|17914
2224026|8|11289
2224026|9|5098
2224026|10|8182
2510894|1|529
2510894|2|358
2510894|3|676
2510894|4|1547
2510894|5|4415
2510894|6|10829
2510894|7|15564
2510894|8|8692
2510894|9|3476
2510894|10|5177
2322441|1|57692
2322441|2|16413
2322441|3|18063
2322441|4|20424
2322441|5|23756
2322441|6|19469
2322441|7|14318
2322441|8|10363
2322441|9|6103
2322441|10|29880
2279373|1|1453
2279373|2|851
2279373|3|1328
2279373|4|2327
2279373|5|4673
2279373|6|7889
2279373|7|6800
2279373|8|3263
2279373|9|1152
2279373|10|3653
1398426|1|1978
1398426|2|348
1398426|3|392
1398426|4|651
1398426|5|1705
1398426|6|5491
1398426|7|18908
1398426|8|35893
1398426|9|23560
1398426|10|20980
2126355|1|3561
2126355|2|2928
2126355|3|4991
2126355|4|9450
2126355|5|19743
2126355|6|35499
2126355|7|33478
2126355|8|16181
2126355|9|6107
2126355|10|9741
1392190|1|8857
1392190|2|4001
1392190|3|5424
1392190|4|7869
1392190|5|15352
1392190|6|33405
1392190|7|76290
1392190|8|129443
1392190|9|131230
1392190|10|116039
1528854|1|1008
1528854|2|704
1528854|3|1373
1528854|4|2804
1528854|5|6617
1528854|6|13305
1528854|7|12263
1528854|8|5313
1528854|9|1795
1528854|10|2723
2908446|1|3733
2908446|2|2328
2908446|3|3907
2908446|4|7928
2908446|5|17198
2908446|6|34077
2908446|7|37427
2908446|8|19832
2908446|9|8277
2908446|10|13069
2452042|1|381
2452042|2|167
2452042|3|316
2452042|4|622
2452042|5|1523
2452042|6|3797
2452042|7|7097
2452042|8|5971
2452042|9|2657
2452042|10|3120
1979388|1|915
1979388|2|514
1979388|3|818
1979388|4|1725
1979388|5|4371
1979388|6|11146
1979388|7|17076
1979388|8|10682
1979388|9|3919
1979388|10|4571
3079380|1|2779
3079380|2|1137
3079380|3|1882
3079380|4|3438
3079380|5|8947
3079380|6|23911
3079380|7|48198
3079380|8|39219
3079380|9|15661
3079380|10|14918
3152624|1|3376
3152624|2|1806
3152624|3|2715
3152624|4|4876
3152624|5|10410
3152624|6|20097
3152624|7|23717
3152624|8|13031
3152624|9|4748
3152624|10|4560
3076658|1|988
3076658|2|361
3076658|3|606
3076658|4|1193
3076658|5|3584
3076658|6|11493
3076658|7|31995
3076658|8|43652
3076658|9|24077
3076658|10|18605
1964418|1|2184
1964418|2|1479
1964418|3|2512
1964418|4|5549
1964418|5|14049
1964418|6|30985
1964418|7|34919
1964418|8|17920
1964418|9|6683
1964418|10|7400
2561572|1|1637
2561572|2|1222
2561572|3|2461
2561572|4|5173
2561572|5|12545
2561572|6|24045
2561572|7|20068
2561572|8|8375
2561572|9|2626
2561572|10|3961
1340138|1|3631
1340138|2|2444
1340138|3|4379
1340138|4|8240
1340138|5|17174
1340138|6|35846
1340138|7|51256
1340138|8|31717
1340138|9|11676
1340138|10|15055
1850457|1|1225
1850457|2|878
1850457|3|1235
1850457|4|2303
1850457|5|4934
1850457|6|8797
1850457|7|8109
1850457|8|4062
1850457|9|1556
1850457|10|2243
2974918|1|1284
2974918|2|378
2974918|3|516
2974918|4|641
2974918|5|965
2974918|6|946
2974918|7|619
2974918|8|410
2974918|9|219
2974918|10|1264
4046784|1|2497
4046784|2|1716
4046784|3|3317
4046784|4|6584
4046784|5|15057
4046784|6|30434
4046784|7|34150
4046784|8|18420
4046784|9|7129
4046784|10|10694
2637276|1|2246
2637276|2|1555
2637276|3|2623
2637276|4|5454
2637276|5|12793
2637276|6|27014
2637276|7|29942
2637276|8|14872
2637276|9|5475
2637276|10|7589
1051904|1|640
1051904|2|408
1051904|3|828
1051904|4|1978
1051904|5|5326
1051904|6|11621
1051904|7|12325
1051904|8|5664
1051904|9|1834
1051904|10|3120
2120120|1|5045
2120120|2|2904
2120120|3|4144
2120120|4|6959
2120120|5|13781
2120120|6|20094
2120120|7|15776
2120120|8|7330
2120120|9|2823
2120120|10|6217
2361509|1|830
2361509|2|536
2361509|3|981
2361509|4|1876
2361509|5|5524
2361509|6|16462
2361509|7|36970
2361509|8|31793
2361509|9|13177
2361509|10|10999
3682448|1|710
3682448|2|299
3682448|3|532
3682448|4|1187
3682448|5|3656
3682448|6|13568
3682448|7|45673
3682448|8|61530
3682448|9|25413
3682448|10|12556
3450650|1|3068
3450650|2|1739
3450650|3|2268
3450650|4|3398
3450650|5|4292
3450650|6|3376
3450650|7|1814
3450650|8|829
3450650|9|361
3450650|10|1571
1596363|1|1014
1596363|2|470
1596363|3|722
1596363|4|1407
1596363|5|3721
1596363|6|11417
1596363|7|35799
1596363|8|59166
1596363|9|32181
1596363|10|15846
3832914|1|932
3832914|2|185
3832914|3|172
3832914|4|181
3832914|5|252
3832914|6|666
3832914|7|789
3832914|8|799
3832914|9|731
3832914|10|3295
2268016|1|2249
2268016|2|1337
2268016|3|1851
2268016|4|3097
2268016|5|5659
2268016|6|7411
2268016|7|5983
2268016|8|3568
2268016|9|1722
2268016|10|3682
3567288|1|2319
3567288|2|1545
3567288|3|2202
3567288|4|3615
3567288|5|6889
3567288|6|13159
3567288|7|15305
3567288|8|8327
3567288|9|2834
3567288|10|3009
0884732|1|702
0884732|2|429
0884732|3|864
0884732|4|1626
0884732|5|4151
0884732|6|10938
0884732|7|16143
0884732|8|8964
0884732|9|3433
0884732|10|4394
1355683|1|1002
1355683|2|499
1355683|3|934
1355683|4|2146
1355683|5|6548
1355683|6|19233
1355683|7|38270
1355683|8|23830
1355683|9|7406
1355683|10|7062
1524930|1|1846
1524930|2|1306
1524930|3|2062
1524930|4|3649
1524930|5|8106
1524930|6|14913
1524930|7|14616
1524930|8|7758
1524930|9|2969
1524930|10|4046
3862750|1|348
3862750|2|167
3862750|3|261
3862750|4|521
3862750|5|1125
3862750|6|1189
3862750|7|911
3862750|8|472
3862750|9|210
3862750|10|521
2446980|1|1272
2446980|2|626
2446980|3|1098
2446980|4|2377
2446980|5|6066
2446980|6|15352
2446980|7|21571
2446980|8|11516
2446980|9|3674
2446980|10|3379
1502712|1|18666
1502712|2|9142
1502712|3|12046
1502712|4|16219
1502712|5|18661
1502712|6|14057
1502712|7|7242
1502712|8|2981
1502712|9|1092
1502712|10|4124
3460252|1|3942
3460252|2|1574
3460252|3|2002
3460252|4|3133
3460252|5|6662
3460252|6|17276
3460252|7|45597
3460252|8|80705
3460252|9|53273
3460252|10|33922
2381941|1|1994
2381941|2|1271
2381941|3|2280
2381941|4|5108
2381941|5|13315
2381941|6|32842
2381941|7|45856
2381941|8|23942
2381941|9|8318
2381941|10|9007
1798684|1|835
1798684|2|452
1798684|3|794
1798684|4|1774
1798684|5|5007
1798684|6|14246
1798684|7|35776
1798684|8|42021
1798684|9|20358
1798684|10|19041
3195644|1|1157
3195644|2|812
3195644|3|1632
3195644|4|3274
3195644|5|7323
3195644|6|12791
3195644|7|11695
3195644|8|5713
3195644|9|2139
3195644|10|3842
1029360|1|2780
1029360|2|2251
1029360|3|3715
1029360|4|5987
1029360|5|9299
1029360|6|7796
1029360|7|4182
1029360|8|1756
1029360|9|621
1029360|10|1843
1617661|1|6882
1617661|2|5970
1617661|3|9872
1617661|4|16059
1617661|5|25881
1617661|6|29342
1617661|7|20408
1617661|8|10359
1617661|9|4288
1617661|10|7075
3397884|1|1381
3397884|2|718
3397884|3|1233
3397884|4|2318
3397884|5|6064
3397884|6|17643
3397884|7|45879
3397884|8|62211
3397884|9|30618
3397884|10|15302
1638355|1|958
1638355|2|633
1638355|3|1106
1638355|4|2146
1638355|5|6545
1638355|6|19836
1638355|7|48774
1638355|8|50150
1638355|9|20075
1638355|10|15125
1895587|1|925
1895587|2|318
1895587|3|377
1895587|4|773
1895587|5|2166
1895587|6|7751
1895587|7|29124
1895587|8|60642
1895587|9|45498
1895587|10|23017
2097298|1|220
2097298|2|65
2097298|3|84
2097298|4|240
2097298|5|640
2097298|6|2331
2097298|7|6467
2097298|8|6941
2097298|9|2745
2097298|10|2620
4178092|1|713
4178092|2|431
4178092|3|689
4178092|4|1441
4178092|5|4132
4178092|6|12231
4178092|7|25485
4178092|8|19243
4178092|9|6227
4178092|10|3521
2719848|1|851
2719848|2|520
2719848|3|859
2719848|4|1994
2719848|5|6382
2719848|6|20229
2719848|7|44791
2719848|8|32041
2719848|9|10363
2719848|10|7471
3530002|1|770
3530002|2|360
